,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4746,Eric Church,"Heard It In A Love Song - Live At Bon Secours Wellness Arena, Greenville, SC / May 6, 2017",3qiYroKfbmBEhKJzL6efqX,26,0.373,0.844,2,-8.029,1,0.0361,0.0114,0.00422,0.913,0.512,164.864,268558,4
4747,Eric Church,"Heard It In A Love Song - Live At Bon Secours Wellness Arena, Greenville, SC / May 6, 2017",3qiYroKfbmBEhKJzL6efqX,26,0.373,0.844,2,-8.029,1,0.0361,0.0114,0.00422,0.913,0.512,164.864,268558,4
4748,Eric Church,"Heard It In A Love Song - Live At Bon Secours Wellness Arena, Greenville, SC / May 6, 2017",3qiYroKfbmBEhKJzL6efqX,26,0.373,0.844,2,-8.029,1,0.0361,0.0114,0.00422,0.913,0.512,164.864,268558,4
4749,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4750,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4751,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4752,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4753,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4754,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4755,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4756,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4757,The Alan Parsons Project,Sirius 2017 - Disco Demolition Remix,5ld9arEKsxvJr7RqoWd337,38,0.533,0.864,11,-7.941,0,0.0394,0.0777,0.904,0.13,0.0787,119.023,225882,4
4758,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4759,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4760,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4761,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4762,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4763,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4764,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4765,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4766,Birocratic,At Most,1Apl42rEW3wkyfjfVFnXdB,36,0.573,0.588,10,-9.444,0,0.037,0.804,0.831,0.103,0.679,178.084,188764,4
4767,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4768,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4769,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4770,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4771,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4772,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4773,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4774,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4775,La Santa Cecilia,Ingrata - En Vivo,1ZMs9QCoBNFIbCqAUMNpmA,44,0.624,0.375,0,-9.37,1,0.0727,0.582,0.0,0.0978,0.683,125.581,257720,4
4776,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4777,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4778,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4779,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4780,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4781,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4782,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4783,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4784,City and Colour,"If I Should Go Before You - Live In Truro, NS May 4th, 2017",54CxOXkEviGqcFzsm2vkKk,32,0.447,0.0626,9,-13.935,0,0.0329,0.961,3.04e-06,0.706,0.346,105.344,248083,4
4785,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4786,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4787,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4788,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4789,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4790,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4791,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4792,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4793,BIGBANG,WE LIKE 2 PARTY - KR Ver. BIGBANG SPECIAL EVENT 2017,7cEowM5L6ahBydSsEJYAxs,40,0.422,0.921,1,-4.407,0,0.228,0.0297,0.0,0.915,0.467,89.811,208387,4
4794,Fleetwood Mac,World Turning - 2017 Remaster,7vRaa8kA1CF8aDg6cLQZUU,27,0.678,0.566,2,-12.244,1,0.0311,0.294,0.0125,0.11,0.888,115.617,264733,4
4795,Fleetwood Mac,World Turning - 2017 Remaster,7vRaa8kA1CF8aDg6cLQZUU,27,0.678,0.566,2,-12.244,1,0.0311,0.294,0.0125,0.11,0.888,115.617,264733,4
4796,Fleetwood Mac,World Turning - 2017 Remaster,7vRaa8kA1CF8aDg6cLQZUU,27,0.678,0.566,2,-12.244,1,0.0311,0.294,0.0125,0.11,0.888,115.617,264733,4
4797,Fleetwood Mac,World Turning - 2017 Remaster,7vRaa8kA1CF8aDg6cLQZUU,27,0.678,0.566,2,-12.244,1,0.0311,0.294,0.0125,0.11,0.888,115.617,264733,4
4798,Steve Miller Band,Jungle Love - Remastered 2017,1A9enazXu9cV10iNbHITTn,25,0.408,0.819,7,-7.906,0,0.114,0.328,0.00466,0.509,0.846,146.971,187862,4
4799,Steve Miller Band,Jungle Love - Remastered 2017,1A9enazXu9cV10iNbHITTn,25,0.408,0.819,7,-7.906,0,0.114,0.328,0.00466,0.509,0.846,146.971,187862,4
4800,Steve Miller Band,Jungle Love - Remastered 2017,1A9enazXu9cV10iNbHITTn,25,0.408,0.819,7,-7.906,0,0.114,0.328,0.00466,0.509,0.846,146.971,187862,4
4801,Steve Miller Band,Jungle Love - Remastered 2017,1A9enazXu9cV10iNbHITTn,25,0.408,0.819,7,-7.906,0,0.114,0.328,0.00466,0.509,0.846,146.971,187862,4
4802,Shawn James,One I Love (Caves of Cushendun Session 2017),0rTobFftO114pAInJzdHRi,30,0.296,0.186,0,-14.079,1,0.0374,0.879,0.0,0.127,0.294,103.347,241947,4
4803,Shawn James,One I Love (Caves of Cushendun Session 2017),0rTobFftO114pAInJzdHRi,30,0.296,0.186,0,-14.079,1,0.0374,0.879,0.0,0.127,0.294,103.347,241947,4
4804,Shawn James,One I Love (Caves of Cushendun Session 2017),0rTobFftO114pAInJzdHRi,30,0.296,0.186,0,-14.079,1,0.0374,0.879,0.0,0.127,0.294,103.347,241947,4
4805,Shawn James,One I Love (Caves of Cushendun Session 2017),0rTobFftO114pAInJzdHRi,30,0.296,0.186,0,-14.079,1,0.0374,0.879,0.0,0.127,0.294,103.347,241947,4
4806,Eric Church,"Creepin' - Live At BMO Harris Bradley Center, Milwaukee, WI / April 14, 2017",01iP2wcV9TssH8rYowqJKT,26,0.436,0.808,5,-8.016,1,0.062,0.162,0.00247,0.286,0.309,176.216,271001,4
4807,Eric Church,"Creepin' - Live At BMO Harris Bradley Center, Milwaukee, WI / April 14, 2017",01iP2wcV9TssH8rYowqJKT,26,0.436,0.808,5,-8.016,1,0.062,0.162,0.00247,0.286,0.309,176.216,271001,4
4808,Eric Church,"Creepin' - Live At BMO Harris Bradley Center, Milwaukee, WI / April 14, 2017",01iP2wcV9TssH8rYowqJKT,26,0.436,0.808,5,-8.016,1,0.062,0.162,0.00247,0.286,0.309,176.216,271001,4
4809,Eric Church,"Creepin' - Live At BMO Harris Bradley Center, Milwaukee, WI / April 14, 2017",01iP2wcV9TssH8rYowqJKT,26,0.436,0.808,5,-8.016,1,0.062,0.162,0.00247,0.286,0.309,176.216,271001,4
4810,Eric Church,"Carolina - Live At PPG Paints Arena, Pittsburgh, PA / April 21, 2017",0vNhwnnTJVXumyowcrUuPs,26,0.392,0.767,0,-8.383,1,0.0406,0.0133,8.93e-06,0.455,0.303,180.108,292353,4
4811,Eric Church,"Carolina - Live At PPG Paints Arena, Pittsburgh, PA / April 21, 2017",0vNhwnnTJVXumyowcrUuPs,26,0.392,0.767,0,-8.383,1,0.0406,0.0133,8.93e-06,0.455,0.303,180.108,292353,4
4812,Eric Church,"Carolina - Live At PPG Paints Arena, Pittsburgh, PA / April 21, 2017",0vNhwnnTJVXumyowcrUuPs,26,0.392,0.767,0,-8.383,1,0.0406,0.0133,8.93e-06,0.455,0.303,180.108,292353,4
4813,Eric Church,"Carolina - Live At PPG Paints Arena, Pittsburgh, PA / April 21, 2017",0vNhwnnTJVXumyowcrUuPs,26,0.392,0.767,0,-8.383,1,0.0406,0.0133,8.93e-06,0.455,0.303,180.108,292353,4
4814,Eric Church,"I Want You To Want Me - Live At Peoria Civic Center, Peoria, IL / May 12, 2017",1JuWH5jPcIh4Jm4Q8knBor,26,0.232,0.953,9,-5.786,1,0.0521,0.0145,0.000393,0.745,0.545,204.471,250206,4
4815,Eric Church,"I Want You To Want Me - Live At Peoria Civic Center, Peoria, IL / May 12, 2017",1JuWH5jPcIh4Jm4Q8knBor,26,0.232,0.953,9,-5.786,1,0.0521,0.0145,0.000393,0.745,0.545,204.471,250206,4
4816,Eric Church,"I Want You To Want Me - Live At Peoria Civic Center, Peoria, IL / May 12, 2017",1JuWH5jPcIh4Jm4Q8knBor,26,0.232,0.953,9,-5.786,1,0.0521,0.0145,0.000393,0.745,0.545,204.471,250206,4
4817,Eric Church,"I Want You To Want Me - Live At Peoria Civic Center, Peoria, IL / May 12, 2017",1JuWH5jPcIh4Jm4Q8knBor,26,0.232,0.953,9,-5.786,1,0.0521,0.0145,0.000393,0.745,0.545,204.471,250206,4
4818,Eric Church,"Ramblin' Man - Live At Jacksonville Veterans Memorial Arena, Jacksonville, FL / May 5, 2017",2hmRvFld39aduwek9pPojb,26,0.296,0.958,7,-6.441,1,0.0573,0.00837,0.0376,0.881,0.595,182.056,315401,4
4819,Eric Church,"Ramblin' Man - Live At Jacksonville Veterans Memorial Arena, Jacksonville, FL / May 5, 2017",2hmRvFld39aduwek9pPojb,26,0.296,0.958,7,-6.441,1,0.0573,0.00837,0.0376,0.881,0.595,182.056,315401,4
4820,Eric Church,"Ramblin' Man - Live At Jacksonville Veterans Memorial Arena, Jacksonville, FL / May 5, 2017",2hmRvFld39aduwek9pPojb,26,0.296,0.958,7,-6.441,1,0.0573,0.00837,0.0376,0.881,0.595,182.056,315401,4
4821,Eric Church,"Ramblin' Man - Live At Jacksonville Veterans Memorial Arena, Jacksonville, FL / May 5, 2017",2hmRvFld39aduwek9pPojb,26,0.296,0.958,7,-6.441,1,0.0573,0.00837,0.0376,0.881,0.595,182.056,315401,4
4822,Fleetwood Mac,"You and I, Pt. II - 2017 Remaster",5njIsIfKDybWULkucnZwSf,34,0.717,0.68,9,-10.667,1,0.0519,0.0756,0.000138,0.396,0.912,123.592,159613,4
4823,Fleetwood Mac,"You and I, Pt. II - 2017 Remaster",5njIsIfKDybWULkucnZwSf,34,0.717,0.68,9,-10.667,1,0.0519,0.0756,0.000138,0.396,0.912,123.592,159613,4
4824,Fleetwood Mac,"You and I, Pt. II - 2017 Remaster",5njIsIfKDybWULkucnZwSf,34,0.717,0.68,9,-10.667,1,0.0519,0.0756,0.000138,0.396,0.912,123.592,159613,4
4825,Fleetwood Mac,"You and I, Pt. II - 2017 Remaster",5njIsIfKDybWULkucnZwSf,34,0.717,0.68,9,-10.667,1,0.0519,0.0756,0.000138,0.396,0.912,123.592,159613,4
4826,Eric Church,"Springsteen - Live At Bridgestone Arena, Nashville, TN / May 27, 2017",4TUd1nna0hpd8lnXDqlxX8,25,0.593,0.803,2,-7.806,1,0.048,0.047,0.000232,0.762,0.379,105.15,395588,4
4827,Eric Church,"Springsteen - Live At Bridgestone Arena, Nashville, TN / May 27, 2017",4TUd1nna0hpd8lnXDqlxX8,25,0.593,0.803,2,-7.806,1,0.048,0.047,0.000232,0.762,0.379,105.15,395588,4
4828,Eric Church,"Springsteen - Live At Bridgestone Arena, Nashville, TN / May 27, 2017",4TUd1nna0hpd8lnXDqlxX8,25,0.593,0.803,2,-7.806,1,0.048,0.047,0.000232,0.762,0.379,105.15,395588,4
4829,Eric Church,"Springsteen - Live At Bridgestone Arena, Nashville, TN / May 27, 2017",4TUd1nna0hpd8lnXDqlxX8,25,0.593,0.803,2,-7.806,1,0.048,0.047,0.000232,0.762,0.379,105.15,395588,4
4830,Eric Church,"Mr. Misunderstood - Live At SaskTel Centre, Saskatoon, SK / March 9, 2017",6v4rySy5on6sXjH5IryPtC,25,0.351,0.925,7,-6.258,1,0.0858,0.0415,1.2e-05,0.693,0.414,130.622,320693,4
4831,Eric Church,"Mr. Misunderstood - Live At SaskTel Centre, Saskatoon, SK / March 9, 2017",6v4rySy5on6sXjH5IryPtC,25,0.351,0.925,7,-6.258,1,0.0858,0.0415,1.2e-05,0.693,0.414,130.622,320693,4
4832,Eric Church,"Mr. Misunderstood - Live At SaskTel Centre, Saskatoon, SK / March 9, 2017",6v4rySy5on6sXjH5IryPtC,25,0.351,0.925,7,-6.258,1,0.0858,0.0415,1.2e-05,0.693,0.414,130.622,320693,4
4833,Eric Church,"Mr. Misunderstood - Live At SaskTel Centre, Saskatoon, SK / March 9, 2017",6v4rySy5on6sXjH5IryPtC,25,0.351,0.925,7,-6.258,1,0.0858,0.0415,1.2e-05,0.693,0.414,130.622,320693,4
4834,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4835,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4836,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4837,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4838,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4839,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4840,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4841,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4842,Grateful Dead,Candyman - 2017 Remaster,0a7KTsJlptGjO9jqnolpeK,23,0.564,0.5,0,-9.308,1,0.0318,0.281,0.000108,0.053,0.53,119.254,376347,3
4843,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4844,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4845,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4846,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4847,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4848,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4849,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4850,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4851,Eric Church,"Hungover & Hard Up - Live At Air Canada Centre, Toronto, ONT / March 2, 2017",1vD2stNHVvlvadb5ZNYaJK,26,0.51,0.899,0,-4.152,1,0.0405,0.269,5.18e-06,0.402,0.707,150.049,174282,4
4852,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4853,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4854,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4855,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4856,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4857,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4858,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4859,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4860,Brad Fiedel,Trust Me - Remastered 2017,2eyuflFguQa8FJyRwcSKOv,31,0.613,0.671,2,-10.698,0,0.0336,0.482,0.868,0.107,0.304,74.903,99240,4
4861,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4862,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4863,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4864,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4865,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4866,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4867,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4868,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4869,Eric Church,"Standing Their Ground - Live At Quicken Loans Arena, Cleveland, OH / February 24, 2017",4A9oHmW5QsKYvHTlpi8TkV,26,0.408,0.361,10,-10.111,1,0.0337,0.825,5.69e-06,0.688,0.463,146.286,198549,4
4870,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4871,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4872,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
4873,Pino Daniele,Amore senza fine - 2017 Remaster,39ARgMyOL9vloLrObmD1Py,52,0.612,0.785,1,-7.361,0,0.0309,0.459,6.99e-06,0.198,0.655,90.935,259253,4
